mode,ox/red,error,control changes,counter inc.,time/s,control/V,Ewe/V,<I>/mA,P/W
2,1,0,1,0,696.2067,-0.101595514,-0.101377629,0.001564082,1.59E-07
2,1,0,1,0,696.2167,-0.100595757,-0.100409299,0.001521514,1.53E-07
2,1,0,1,0,696.2267,-0.099595994,-0.099401757,0.001476965,1.47E-07
2,1,0,1,0,696.2367,-0.09859623,-0.098362453,0.001424688,1.40E-07
2,1,0,1,0,696.2467,-0.097596459,-0.097386703,0.001391136,1.35E-07
2,1,0,1,0,696.2567,-0.096596696,-0.09641625,0.001343505,1.30E-07
2,1,0,1,0,696.2667,-0.095596939,-0.095440507,0.00130402,1.24E-07
2,1,0,1,0,696.2767,-0.094597161,-0.094413914,0.001268513,1.20E-07
2,1,0,1,0,696.2867,-0.093597405,-0.093408495,0.001223112,1.14E-07
2,1,0,1,0,696.2967,-0.092597641,-0.092390366,0.001195011,1.10E-07
2,1,0,1,0,696.3067,-0.09159787,-0.091374375,0.00115089,1.05E-07
2,1,0,1,0,696.3167,-0.090598106,-0.09035413,0.0011259,1.02E-07
2,1,0,1,0,696.3267,-0.08959835,-0.089373082,0.00109404,9.78E-08
2,1,0,1,0,696.3367,-0.088598587,-0.088398397,0.001060193,9.37E-08
2,1,0,1,0,696.3467,-0.087598816,-0.087361209,0.001038035,9.07E-08
2,1,0,1,0,696.3567,-0.086599052,-0.086406648,0.001003023,8.67E-08
2,1,0,1,0,696.3667,-0.085599288,-0.085422427,0.000982986,8.40E-08
2,1,0,1,0,696.3767,-0.084599525,-0.084399007,0.000960211,8.10E-08
2,1,0,1,0,696.3867,-0.083599754,-0.083410546,0.000931408,7.77E-08
2,1,0,1,0,696.3967,-0.082599998,-0.08242102,0.000919921,7.58E-08
2,1,0,1,0,696.4067,-0.081600227,-0.081379585,0.000890996,7.25E-08
2,1,0,1,0,696.4167,-0.080600463,-0.080407031,0.000877387,7.05E-08
2,1,0,1,0,696.4267,-0.079600699,-0.079403736,0.000862701,6.85E-08
2,1,0,1,0,696.4367,-0.078600936,-0.078436457,0.000839296,6.58E-08
2,1,0,1,0,696.4467,-0.077601172,-0.077386558,0.000838992,6.49E-08
2,1,0,1,0,696.4567,-0.076601408,-0.076436237,0.000815267,6.23E-08
2,1,0,1,0,696.4667,-0.075601645,-0.075389512,0.000805618,6.07E-08
2,1,0,1,0,696.4767,-0.074601874,-0.074452959,0.000796339,5.93E-08
2,1,0,1,0,696.4867,-0.073602118,-0.073490985,0.000778054,5.72E-08
2,1,0,1,0,696.4967,-0.072602347,-0.072390221,0.000779113,5.64E-08
2,1,0,1,0,696.5067,-0.07160259,-0.071438842,0.000762777,5.45E-08
2,1,0,1,0,696.5167,-0.070602819,-0.070485354,0.00075691,5.34E-08
2,1,0,1,0,696.5267,-0.069603048,-0.069501132,0.00075375,5.24E-08
2,1,0,1,0,696.5367,-0.068603292,-0.068413079,0.000737324,5.04E-08
2,1,0,1,0,696.5467,-0.067603529,-0.067430973,0.000739649,4.99E-08
2,1,0,1,0,696.5567,-0.066603765,-0.06638848,0.000726795,4.83E-08
2,1,0,1,0,696.5667,-0.065604001,-0.065459356,0.000722499,4.73E-08
2,1,0,1,0,696.5767,-0.064604238,-0.064464539,0.00072067,4.65E-08
2,1,0,1,0,696.5867,-0.063604459,-0.063439004,0.000707765,4.49E-08
2,1,0,1,0,696.5967,-0.062604696,-0.06232129,0.000709108,4.42E-08
2,1,0,1,0,696.6067,-0.061604936,-0.061477978,0.000697259,4.29E-08
2,1,0,1,0,696.6167,-0.060605161,-0.060446072,0.00069316,4.19E-08
2,1,0,1,0,696.6267,-0.059605405,-0.05946609,0.000689642,4.10E-08
2,1,0,1,0,696.6367,-0.058605637,-0.058406644,0.000678337,3.96E-08
2,1,0,1,0,696.6467,-0.057605874,-0.057475392,0.000679069,3.90E-08
2,1,0,1,0,696.6567,-0.056606114,-0.056473166,0.000665467,3.76E-08
2,1,0,1,0,696.6667,-0.055606343,-0.055451863,0.000659813,3.66E-08
2,1,0,1,0,696.6767,-0.054606583,-0.054502599,0.000653618,3.56E-08
2,1,0,1,0,696.6867,-0.053606816,-0.053439982,0.000639693,3.42E-08
2,1,0,1,0,696.6967,-0.052607048,-0.052419737,0.000639148,3.35E-08
2,1,0,1,0,696.7067,-0.051607288,-0.051461998,0.000621625,3.20E-08
2,1,0,1,0,696.7167,-0.050607521,-0.05041527,0.000615462,3.10E-08
2,1,0,1,0,696.7267,-0.049607754,-0.049485084,0.000604492,2.99E-08
2,1,0,1,0,696.7367,-0.048607994,-0.048458483,0.000588977,2.85E-08
2,1,0,1,0,696.7467,-0.04760823,-0.047431883,0.000587042,2.78E-08
2,1,0,1,0,696.7567,-0.046608463,-0.04645614,0.000567753,2.64E-08
2,1,0,1,0,696.7667,-0.045608699,-0.045442253,0.00056295,2.56E-08
2,1,0,1,0,696.7766,-0.044602118,-0.044408843,0.000557098,2.47E-08
2,1,0,0,0,696.7865,-0.043609168,-0.043432485,0.000534217,2.32E-08
2,1,0,0,0,696.7965,-0.042609409,-0.042433437,0.000530656,2.25E-08
2,1,0,0,0,696.8065,-0.041609641,-0.04142696,0.000509262,2.11E-08
2,1,0,0,0,696.8165,-0.040609878,-0.04042897,0.000503015,2.03E-08
2,1,0,0,0,696.8265,-0.039610118,-0.039446864,0.000493641,1.95E-08
2,1,0,0,0,696.8365,-0.038610347,-0.038496546,0.000473461,1.82E-08
2,1,0,0,0,696.8465,-0.037610583,-0.03741274,0.000472803,1.77E-08
2,1,0,0,0,696.8565,-0.036610819,-0.036476191,0.000451897,1.65E-08
2,1,0,0,0,696.8665,-0.035611056,-0.035402976,0.000443671,1.57E-08
2,1,0,0,0,696.8765,-0.034611289,-0.034448423,0.000433118,1.49E-08
2,1,0,0,0,696.8865,-0.033611529,-0.03347373,0.000415621,1.39E-08
2,1,0,0,0,696.8965,-0.032611765,-0.032429121,0.000416442,1.35E-08
2,1,0,0,0,696.9065,-0.031611994,-0.031460792,0.000395459,1.24E-08
2,1,0,0,0,696.9165,-0.030612228,-0.030419355,0.000388638,1.18E-08
2,1,0,0,0,696.9265,-0.029612463,-0.02941077,0.0003814,1.12E-08
2,1,0,0,0,696.9365,-0.028612699,-0.028442439,0.000365425,1.04E-08
2,1,0,0,0,696.9465,-0.027612934,-0.027484706,0.000362527,9.96E-09
2,1,0,0,0,696.9565,-0.02661317,-0.026478233,0.000349262,9.25E-09
2,1,0,0,0,696.9665,-0.025613405,-0.025460111,0.000340585,8.67E-09
2,1,0,0,0,696.9765,-0.024613641,-0.024476949,0.000334242,8.18E-09
2,1,0,0,0,696.9865,-0.023613876,-0.023424923,0.000319549,7.49E-09
2,1,0,0,0,696.9965,-0.022614112,-0.022458712,0.000319952,7.19E-09
2,1,0,0,0,697.0065,-0.021614349,-0.021433169,0.000306992,6.58E-09
2,1,0,0,0,697.0165,-0.020614583,-0.020466959,0.000302311,6.19E-09
2,1,0,0,0,697.0265,-0.019614818,-0.019434003,0.000295157,5.74E-09
2,1,0,0,0,697.0365,-0.018615056,-0.018452959,0.000284608,5.25E-09
2,1,0,0,0,697.0465,-0.01761529,-0.017446488,0.000286062,4.99E-09
2,1,0,0,0,697.0565,-0.016615525,-0.016456969,0.000271581,4.47E-09
2,1,0,0,0,697.0665,-0.015615761,-0.015479107,0.000270451,4.19E-09
2,1,0,0,0,697.0765,-0.014615995,-0.014465218,0.000264702,3.83E-09
2,1,0,0,0,697.0865,-0.013616231,-0.013462985,0.000254899,3.43E-09
2,1,0,0,0,697.0965,-0.012616466,-0.012387652,0.00025806,3.20E-09
2,1,0,0,0,697.1065,-0.011616701,-0.011486066,0.00024437,2.81E-09
2,1,0,0,0,697.1165,-0.010616937,-0.010425565,0.000244939,2.55E-09
2,1,0,0,0,697.1265,-0.009617172,-0.009407439,0.000240901,2.27E-09
2,1,0,0,0,697.1365,-0.008617408,-0.008449704,0.000231926,1.96E-09
2,1,0,0,0,697.1465,-0.007617643,-0.007481374,0.000237099,1.77E-09
2,1,0,0,0,697.1565,-0.006617878,-0.006355187,0.000223943,1.42E-09
2,1,0,0,0,697.1665,-0.005618113,-0.005463137,0.000226357,1.24E-09
2,1,0,0,0,697.1765,-0.004618349,-0.004423824,0.000222849,9.86E-10
2,1,0,0,0,697.1865,-0.003618584,-0.003469266,0.000213378,7.40E-10
2,1,0,0,0,697.1965,-0.002618819,-0.002470212,0.0002192,5.41E-10
2,1,0,0,0,697.2065,-0.001619055,-0.001472217,0.000208717,3.07E-10
2,1,0,0,0,697.2165,-0.00061929,-0.000396884,0.000209275,8.31E-11
2,1,0,0,0,697.2265,0.000380474,0.000557674,0.000209505,1.17E-10
2,1,0,0,0,697.2365,0.001380239,0.001547192,0.000199816,3.09E-10
2,1,0,0,0,697.2465,0.002380003,0.002570613,0.000206936,5.32E-10
2,1,0,0,0,697.2565,0.003379767,0.003536824,0.000197906,7.00E-10
2,1,0,0,0,697.2665,0.00437953,0.004550709,0.000198411,9.03E-10
2,1,0,0,0,697.2765,0.005379295,0.005560358,0.000199432,1.11E-09
2,1,0,0,0,697.2865,0.006379059,0.006589076,0.000190651,1.26E-09
2,1,0,0,0,697.2965,0.007378823,0.007597665,0.000198035,1.50E-09
2,1,0,0,0,697.3065,0.008378587,0.008635917,0.000188767,1.63E-09
2,1,0,0,0,697.3165,0.009378349,0.009616961,0.000191164,1.84E-09
2,1,0,0,0,697.3265,0.010378115,0.01058847,0.000192404,2.04E-09
2,1,0,0,0,697.3365,0.011377879,0.011562096,0.000184557,2.13E-09
2,1,0,0,0,697.3465,0.012377643,0.012545258,0.000190808,2.39E-09
2,1,0,0,0,697.3565,0.013377407,0.013579274,0.000182211,2.47E-09
2,1,0,0,0,697.3665,0.014377171,0.014606931,0.000183457,2.68E-09
2,1,0,0,0,697.3765,0.015376935,0.015620817,0.00018372,2.87E-09
2,1,0,0,0,697.3865,0.016376698,0.016624108,0.000176588,2.94E-09
2,1,0,0,0,697.3965,0.017376462,0.017623164,0.00018432,3.25E-09
2,1,0,0,0,697.4065,0.018376226,0.018612681,0.000177446,3.30E-09
2,1,0,0,0,697.4165,0.019375991,0.019589488,0.000178505,3.50E-09
2,1,0,0,0,697.4265,0.020375755,0.020615026,0.000177199,3.65E-09
2,1,0,0,0,697.4365,0.021375518,0.021621494,0.00017123,3.70E-09
2,1,0,0,0,697.4465,0.022375284,0.022581348,0.000178613,4.03E-09
2,1,0,0,0,697.4565,0.023375047,0.023648208,0.000170565,4.03E-09
2,1,0,0,0,697.4665,0.024374811,0.024550853,0.000175772,4.32E-09
2,1,0,0,0,697.4765,0.025374575,0.025595462,0.000173225,4.43E-09
2,1,0,0,0,697.4865,0.02637434,0.026670795,0.000168369,4.49E-09
2,1,0,0,0,697.4965,0.027374102,0.027651837,0.00017523,4.85E-09
2,1,0,0,0,697.5065,0.028373867,0.028597919,0.000165929,4.75E-09
2,1,0,0,0,697.5165,0.029373633,0.029567309,0.000170153,5.03E-09
2,1,0,0,0,697.5265,0.030373395,0.030634169,0.000168679,5.17E-09
2,1,0,0,0,697.5365,0.031373158,0.03162792,0.000163422,5.17E-09
2,1,0,0,0,697.5465,0.032372922,0.032578237,0.000171416,5.58E-09
2,1,0,0,0,697.5565,0.033372685,0.033650398,0.000162991,5.48E-09
2,1,0,0,0,697.5665,0.034372453,0.034656867,0.000166751,5.78E-09
2,1,0,0,0,697.5765,0.035372209,0.035613544,0.000167576,5.97E-09
2,1,0,0,0,697.5865,0.036371976,0.036612596,0.000158654,5.81E-09
2,1,0,0,0,697.5965,0.037371744,0.037631776,0.00016941,6.38E-09
2,1,0,0,0,697.6065,0.038371503,0.038566209,0.000160218,6.18E-09
2,1,0,0,0,697.6165,0.039371271,0.039662734,0.000164218,6.51E-09
2,1,0,0,0,697.6264,0.040380124,0.040607415,0.000169397,6.88E-09
2,1,0,1,0,697.6363,0.041370798,0.041564424,0.000158324,6.58E-09
2,1,0,1,0,697.6463,0.042370565,0.042551827,0.000167622,7.13E-09
2,1,0,1,0,697.6563,0.043370329,0.04364093,0.000159028,6.94E-09
2,1,0,1,0,697.6663,0.044370093,0.044557348,0.000161814,7.21E-09
2,1,0,1,0,697.6763,0.045369856,0.045575477,0.000162843,7.42E-09
2,1,0,1,0,697.6863,0.046369616,0.046642333,0.000156438,7.30E-09
2,1,0,1,0,697.6963,0.047369383,0.047571462,0.000164483,7.82E-09
2,1,0,1,0,697.7063,0.048369147,0.048613954,0.0001567,7.62E-09
2,1,0,1,0,697.7163,0.049368907,0.049583342,0.000159566,7.91E-09
2,1,0,1,0,697.7263,0.050368678,0.050599352,0.000160363,8.11E-09
2,1,0,1,0,697.7363,0.051368441,0.051592045,0.000153769,7.93E-09
2,1,0,1,0,697.7463,0.052368205,0.052578386,0.000159614,8.39E-09
2,1,0,1,0,697.7563,0.053367969,0.05359545,0.000152823,8.19E-09
2,1,0,1,0,697.7663,0.054367729,0.054575432,0.000156659,8.55E-09
2,1,0,1,0,697.7763,0.055367496,0.055582959,0.000155891,8.66E-09
2,1,0,1,0,697.7863,0.056367263,0.056595787,0.000151442,8.57E-09
2,1,0,1,0,697.7963,0.057367027,0.057610728,0.000160654,9.26E-09
2,1,0,1,0,697.8063,0.058366787,0.058592841,0.000152733,8.95E-09
2,1,0,1,0,697.8163,0.059366558,0.059632145,0.000154424,9.21E-09
2,1,0,1,0,697.8263,0.060366318,0.060577173,0.000152636,9.25E-09
2,1,0,1,0,697.8363,0.061366081,0.061612241,0.000151668,9.34E-09
2,1,0,1,0,697.8463,0.062365841,0.062561505,0.00015706,9.83E-09
2,1,0,1,0,697.8563,0.063365609,0.063630477,0.000149589,9.52E-09
2,1,0,1,0,697.8663,0.064365365,0.064641193,0.000154265,9.97E-09
2,1,0,1,0,697.8763,0.065365128,0.065579854,0.000153702,1.01E-08
2,1,0,1,0,697.8863,0.066364892,0.066595852,0.000149518,9.96E-09
2,1,0,1,0,697.8963,0.067364663,0.067592792,0.000157542,1.06E-08
2,1,0,1,0,697.9063,0.068364427,0.068644814,0.000149267,1.02E-08
2,1,0,1,0,697.9163,0.06936419,0.069607846,0.000155693,1.08E-08
2,1,0,1,0,697.9263,0.070363946,0.070589952,0.000154283,1.09E-08
2,1,0,1,0,697.9363,0.071363717,0.071630329,0.000149064,1.07E-08
2,1,0,1,0,697.9463,0.072363481,0.072596535,0.000156606,1.14E-08
2,1,0,1,0,697.9563,0.073363245,0.073561683,0.00014701,1.08E-08
2,1,0,1,0,697.9663,0.074363008,0.074591465,0.000153326,1.14E-08
2,1,0,1,0,697.9763,0.075362772,0.075660445,0.000153979,1.17E-08
2,1,0,1,0,697.9863,0.076362535,0.076617122,0.000146757,1.12E-08
2,1,0,1,0,697.9963,0.077362299,0.077597104,0.000155176,1.20E-08
2,1,0,1,0,698.0063,0.07836207,0.078603566,0.000146851,1.15E-08
2,1,0,1,0,698.0163,0.079361834,0.079584613,0.000150392,1.20E-08
2,1,0,1,0,698.0263,0.080361597,0.080606975,0.000150763,1.22E-08
2,1,0,1,0,698.0363,0.081361361,0.081586957,0.000145281,1.19E-08
2,1,0,1,0,698.0463,0.082361125,0.082537279,0.00015366,1.27E-08
2,1,0,1,0,698.0563,0.083360888,0.083685719,0.000145442,1.22E-08
2,1,0,1,0,698.0663,0.084360652,0.084587298,0.000149315,1.26E-08
2,1,0,1,0,698.0763,0.085360415,0.085582115,0.000150023,1.28E-08
2,1,0,1,0,698.0863,0.086360179,0.08651866,0.000143883,1.24E-08
2,1,0,1,0,698.0963,0.087359943,0.087561153,0.000150872,1.32E-08
2,1,0,1,0,698.1063,0.088359706,0.088507228,0.000144831,1.28E-08
2,1,0,1,0,698.1163,0.08935947,0.089571968,0.000147898,1.32E-08
2,1,0,1,0,698.1263,0.090359241,0.09052442,0.000148531,1.34E-08
2,1,0,1,0,698.1363,0.091359004,0.091563724,0.000142916,1.31E-08
2,1,0,1,0,698.1463,0.092358761,0.092544764,0.000149001,1.38E-08
2,1,0,1,0,698.1563,0.093358532,0.093625397,0.000142527,1.33E-08
2,1,0,1,0,698.1663,0.094358288,0.094563007,0.000146224,1.38E-08
2,1,0,1,0,698.1763,0.095358059,0.095580071,0.000146706,1.40E-08
2,1,0,1,0,698.1863,0.096357822,0.096555814,0.00014156,1.37E-08
2,1,0,1,0,698.1963,0.097357586,0.097551689,0.000148323,1.45E-08
2,1,0,1,0,698.2063,0.09835735,0.098567694,0.000141823,1.40E-08
2,1,0,1,0,698.2163,0.099357113,0.099566735,0.000145611,1.45E-08
2,1,0,1,0,698.2263,0.100356884,0.100527659,0.000145747,1.47E-08
2,1,0,1,0,698.2363,0.10135664,0.101553202,0.000142144,1.44E-08
2,1,0,1,0,698.2463,0.102356412,0.102542721,0.000148371,1.52E-08
2,1,0,1,0,698.2563,0.103356175,0.103521645,0.000140319,1.45E-08
2,1,0,1,0,698.2663,0.104355939,0.104552485,0.000146632,1.53E-08
2,1,0,1,0,698.2763,0.105355695,0.105510212,0.000145274,1.53E-08
2,1,0,1,0,698.2863,0.106355458,0.106657587,0.000141994,1.51E-08
2,1,0,1,0,698.2963,0.10735523,0.107586719,0.000150171,1.62E-08
2,1,0,1,0,698.3063,0.108354993,0.108532816,0.000141493,1.54E-08
2,1,0,1,0,698.3163,0.109354757,0.109542459,0.0001458,1.60E-08
2,1,0,1,0,698.3263,0.11035452,0.110495955,0.000145385,1.61E-08
2,1,0,1,0,698.3363,0.111354284,0.111511961,0.000141376,1.58E-08
2,1,0,1,0,698.3463,0.11235404,0.112536438,0.000149472,1.68E-08
2,1,0,1,0,698.3563,0.113353819,0.113480404,0.00013884,1.58E-08
2,1,0,1,0,698.3663,0.114353582,0.114601284,0.000145331,1.67E-08
2,1,0,1,0,698.3763,0.115353346,0.115570679,0.000143797,1.66E-08
2,1,0,1,0,698.3863,0.116353102,0.116555952,0.000137911,1.61E-08
2,1,0,1,0,698.3963,0.117352866,0.117520049,0.000146932,1.73E-08
2,1,0,1,0,698.4063,0.118352629,0.118594319,0.000138991,1.65E-08
2,1,0,1,0,698.4163,0.1193524,0.119581714,0.000142877,1.71E-08
2,1,0,1,0,698.4263,0.120352164,0.120564878,0.000144291,1.74E-08
2,1,0,1,0,698.4363,0.121351928,0.121548049,0.000138193,1.68E-08
2,1,0,1,0,698.4463,0.122351691,0.122550264,0.00014753,1.81E-08
2,1,0,1,0,698.4563,0.123351447,0.123580053,0.000137413,1.70E-08
2,1,0,1,0,698.4663,0.124351226,0.124590769,0.000141696,1.77E-08
2,1,0,1,0,698.4762,0.125360057,0.125575319,0.000145391,1.83E-08
2,1,0,0,0,698.4861,0.126350731,0.126562387,0.000137945,1.75E-08
2,1,0,0,0,698.4961,0.127350494,0.127550825,0.00014531,1.85E-08
2,1,0,0,0,698.5061,0.128350258,0.12854673,0.000137581,1.77E-08
2,1,0,0,0,698.5161,0.129350036,0.129586011,0.00013963,1.81E-08
2,1,0,0,0,698.5261,0.1303498,0.130550116,0.000139856,1.83E-08
2,1,0,0,0,698.5361,0.131349549,0.131578848,0.00013486,1.77E-08
2,1,0,0,0,698.5461,0.132349312,0.13254188,0.0001412,1.87E-08
2,1,0,0,0,698.5561,0.133349091,0.13356106,0.000135074,1.80E-08
2,1,0,0,0,698.5661,0.134348854,0.134535745,0.000137648,1.85E-08
2,1,0,0,0,698.5761,0.135348618,0.135582477,0.000137411,1.86E-08
2,1,0,0,0,698.5861,0.136348382,0.136513725,0.000133971,1.83E-08
2,1,0,0,0,698.5961,0.137348145,0.137558326,0.000139299,1.92E-08
2,1,0,0,0,698.6061,0.138347894,0.13853091,0.000132122,1.83E-08
2,1,0,0,0,698.6161,0.139347658,0.139513001,0.000138693,1.93E-08
2,1,0,0,0,698.6261,0.140347421,0.140522659,0.000136485,1.92E-08
2,1,0,0,0,698.6361,0.141347185,0.141595855,0.00013259,1.88E-08
2,1,0,0,0,698.6461,0.142346948,0.142562076,0.000138042,1.97E-08
2,1,0,0,0,698.6561,0.143346727,0.143542051,0.000130092,1.87E-08
2,1,0,0,0,698.6661,0.144346491,0.144548535,0.000136269,1.97E-08
2,1,0,0,0,698.6761,0.145346254,0.14559631,0.000133139,1.94E-08
2,1,0,0,0,698.6861,0.146346033,0.146595374,0.000131492,1.93E-08
2,1,0,0,0,698.6961,0.147345796,0.14752239,0.000137399,2.03E-08
2,1,0,0,0,698.7061,0.148345545,0.148540497,0.000128368,1.91E-08
2,1,0,0,0,698.7161,0.149345309,0.149522588,0.000134034,2.00E-08
2,1,0,0,0,698.7261,0.150345072,0.150556624,0.000132131,1.99E-08
2,1,0,0,0,698.7361,0.151344836,0.151548266,0.000128299,1.94E-08
2,1,0,0,0,698.7461,0.152344599,0.152574867,0.000135199,2.06E-08
2,1,0,0,0,698.7561,0.153344348,0.153598279,0.00012632,1.94E-08
2,1,0,0,0,698.7661,0.154344127,0.154568717,0.000132283,2.04E-08
2,1,0,0,0,698.7761,0.155343905,0.155602738,0.000129626,2.02E-08
2,1,0,0,0,698.7861,0.156343669,0.156525522,0.000124486,1.95E-08
2,1,0,0,0,698.7961,0.157343432,0.157596618,0.000132417,2.09E-08
2,1,0,0,0,698.8061,0.158343196,0.158546925,0.000124012,1.97E-08
2,1,0,0,0,698.8161,0.15934296,0.159564003,0.000129247,2.06E-08
2,1,0,0,0,698.8261,0.160342708,0.160524905,0.000127248,2.04E-08
2,1,0,0,0,698.8361,0.161342472,0.161531374,0.000121474,1.96E-08
2,1,0,0,0,698.8461,0.162342235,0.162493363,0.000128901,2.09E-08
2,1,0,0,0,698.8561,0.163342014,0.163575038,0.000121386,1.99E-08
2,1,0,0,0,698.8661,0.164341763,0.164535955,0.000124809,2.05E-08
2,1,0,0,0,698.8761,0.165341541,0.165514886,0.000124127,2.05E-08
2,1,0,0,0,698.8861,0.16634129,0.166561604,0.000118829,1.98E-08
2,1,0,0,0,698.8961,0.167341053,0.167540535,0.000126519,2.12E-08
2,1,0,0,0,698.9061,0.168340832,0.168527946,0.000118257,1.99E-08
2,1,0,0,0,698.9161,0.169340596,0.169516385,0.000122561,2.08E-08
2,1,0,0,0,698.9261,0.170340359,0.170528144,0.000122503,2.09E-08
2,1,0,0,0,698.9361,0.171340123,0.171570644,0.000117539,2.02E-08
2,1,0,0,0,698.9461,0.172339901,0.172572881,0.00012347,2.13E-08
2,1,0,0,0,698.9561,0.17333965,0.173573002,0.000115728,2.01E-08
2,1,0,0,0,698.9661,0.174339399,0.174515888,0.000119532,2.09E-08
2,1,0,0,0,698.9761,0.175339162,0.175531894,0.000117571,2.06E-08
2,1,0,0,0,698.9861,0.176338926,0.17654261,0.000114933,2.03E-08
2,1,0,0,0,698.9961,0.177338704,0.177492931,0.000119407,2.12E-08
2,1,0,0,0,699.0061,0.178338468,0.178562984,0.00011404,2.04E-08
2,1,0,0,0,699.0161,0.179338247,0.179512233,0.000117362,2.11E-08
2,1,0,0,0,699.0261,0.18033801,0.180589661,0.000113795,2.06E-08
2,1,0,0,0,699.0361,0.181337774,0.181569666,0.000110728,2.01E-08
2,1,0,0,0,699.0461,0.182337523,0.182542235,0.000115768,2.11E-08
2,1,0,0,0,699.0561,0.183337286,0.183552936,0.000107208,1.97E-08
2,1,0,0,0,699.0661,0.18433705,0.184533983,0.0001136,2.10E-08
2,1,0,0,0,699.0761,0.185336828,0.185545757,0.000110015,2.04E-08
2,1,0,0,0,699.0861,0.186336592,0.18658188,0.000106479,1.99E-08
2,1,0,0,0,699.0961,0.187336355,0.187515259,0.000112862,2.12E-08
2,1,0,0,0,699.1061,0.188336104,0.188524917,0.000104292,1.97E-08
2,1,0,0,0,699.1161,0.189335868,0.189535603,0.000110979,2.10E-08
2,1,0,0,0,699.1261,0.190335646,0.19054842,0.000105983,2.02E-08
2,1,0,0,0,699.1361,0.19133541,0.191553861,0.000101631,1.95E-08
2,1,0,0,0,699.1461,0.192335188,0.192597404,0.000108121,2.08E-08
2,1,0,0,0,699.1561,0.193334937,0.1935689,9.85E-05,1.91E-08
2,1,0,0,0,699.1661,0.194334701,0.194547832,0.000103427,2.01E-08
2,1,0,0,0,699.1761,0.195334464,0.195543706,0.000100948,1.97E-08
2,1,0,0,0,699.1861,0.196334228,0.196545929,9.53E-05,1.87E-08
2,1,0,0,0,699.1961,0.197333977,0.197538629,0.000103088,2.04E-08
2,1,0,0,0,699.2061,0.19833374,0.198586434,9.29E-05,1.84E-08
2,1,0,0,0,699.2161,0.199333519,0.19963634,9.89E-05,1.97E-08
2,1,0,0,0,699.2261,0.200333282,0.200541094,9.50E-05,1.91E-08
2,1,0,0,0,699.2361,0.201333046,0.201509416,9.06E-05,1.83E-08
2,1,0,0,0,699.2461,0.20233281,0.20256567,9.94E-05,2.01E-08
2,1,0,0,0,699.2561,0.203332588,0.203592271,9.00E-05,1.83E-08
2,1,0,0,0,699.2661,0.204332337,0.204558492,9.52E-05,1.95E-08
2,1,0,0,0,699.2761,0.2053321,0.205561787,9.26E-05,1.90E-08
2,1,0,0,0,699.2861,0.206331864,0.20653753,8.77E-05,1.81E-08
2,1,0,0,0,699.2961,0.207331643,0.207509026,9.28E-05,1.93E-08
2,1,0,0,0,699.3061,0.208331406,0.208528236,8.54E-05,1.78E-08
2,1,0,0,0,699.3161,0.209331155,0.209520906,8.90E-05,1.86E-08
2,1,0,1,0,699.3259,0.210330918,0.210517839,9.03E-05,1.90E-08
2,1,0,1,0,699.3359,0.211330697,0.211541265,8.28E-05,1.75E-08
2,1,0,1,0,699.3459,0.212330461,0.212511718,8.75E-05,1.86E-08
2,1,0,1,0,699.3559,0.213330224,0.213585988,7.94E-05,1.70E-08
2,1,0,1,0,699.3659,0.214329988,0.21451512,8.61E-05,1.85E-08
2,1,0,1,0,699.3759,0.215329751,0.2155184,8.08E-05,1.74E-08
2,1,0,1,0,699.3859,0.216329515,0.216520637,7.85E-05,1.70E-08
2,1,0,1,0,699.3959,0.217329264,0.217516512,8.30E-05,1.80E-08
2,1,0,1,0,699.4059,0.218329042,0.218583375,7.53E-05,1.64E-08
2,1,0,1,0,699.4159,0.219328791,0.219508275,8.16E-05,1.79E-08
2,1,0,1,0,699.4259,0.220328569,0.220548615,7.75E-05,1.71E-08
2,1,0,1,0,699.4359,0.221328348,0.221549824,7.47E-05,1.66E-08
2,1,0,1,0,699.4459,0.222328097,0.222627282,7.89E-05,1.76E-08
2,1,0,1,0,699.4559,0.223327845,0.223548979,7.08E-05,1.58E-08
2,1,0,1,0,699.4659,0.224327609,0.224551216,7.68E-05,1.73E-08
2,1,0,1,0,699.4759,0.225327387,0.225514248,7.16E-05,1.61E-08
2,1,0,1,0,699.4859,0.226327136,0.226566285,6.77E-05,1.53E-08
2,1,0,1,0,699.4959,0.227326915,0.227556854,7.38E-05,1.68E-08
2,1,0,1,0,699.5059,0.228326663,0.228569657,6.48E-05,1.48E-08
2,1,0,1,0,699.5159,0.229326442,0.229549676,7.22E-05,1.66E-08
2,1,0,1,0,699.5259,0.23032622,0.23054345,6.67E-05,1.54E-08
2,1,0,1,0,699.5359,0.231325969,0.231519163,6.42E-05,1.49E-08
2,1,0,1,0,699.5459,0.232325733,0.232612506,7.09E-05,1.65E-08
2,1,0,1,0,699.5559,0.233325511,0.23354587,6.13E-05,1.43E-08
2,1,0,1,0,699.5659,0.23432526,0.234526917,6.88E-05,1.61E-08
2,1,0,1,0,699.5759,0.235325038,0.235580012,6.29E-05,1.48E-08
2,1,0,1,0,699.5859,0.236324787,0.236523986,6.00E-05,1.42E-08
2,1,0,1,0,699.5959,0.237324566,0.237557992,6.60E-05,1.57E-08
2,1,0,1,0,699.6059,0.238324314,0.238530576,5.61E-05,1.34E-08
2,1,0,1,0,699.6159,0.239324078,0.239537016,6.17E-05,1.48E-08
